"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-04","41","51","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-05","36","60","21",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-06","38","51","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-07","38","50","32",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-08","41","50","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-09","34","48","21",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-10","30","32","21",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-11","20","41","4",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-12","28","41","16",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-13","33","44","22",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-14","34","40","25",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-15","30","38","21",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-16","21","22","0",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-17","8","31","-4",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-18","17","42","1",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-19","39","55","29",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-20","42","64","27",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-21","48","61","37",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-22","43","55","29",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-23","40","55","28",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-24","44","60","28",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-25","47","64","29",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-26","52","65","30",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-27","33","40","8",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-28","22","49","6",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-02-29","40","65","22",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-01","49","69","30",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-02","47","73","29",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-03","46","51","36",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-04","39","47","30",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-05","36","51","24",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-06","43","62","27",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-07","34","33","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-08","28","39","23",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-09","33","57","18",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-10","42","66","21",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-11","43","64","25",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-12","49","64","34",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-13","48","53","41",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-14","42","48","33",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-15","38","53","24",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-16","40","58","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-17","40","55","22",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-18","38","67","17",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-19","50","70","31",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-20","46","61","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-21","49","74","28",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-22","42","53","30",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-23","37","55","27",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-24","36","41","21",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-25","24","30","11",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-26","23","48","9",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-27","36","57","16",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-28","46","68","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-29","49","60","34",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-30","43","59","34",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-03-31","47","62","39",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-01","41","48","31",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-02","42","63","29",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-03","49","75","27",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-04","56","78","35",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-05","55","72","42",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-06","51","63","34",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-07","37","46","34",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-08","41","52","32",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-09","42","63","26",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-10","46","61","31",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-11","41","62","24",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-12","50","78","32",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-13","60","85","38",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-14","61","84","39",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-15","64","82","49",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-16","56","68","40",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-17","49","63","37",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-18","39","49","28",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-19","37","46","28",
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2024-04-20","37",,,
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-20",,"57","26","44"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-21",,"51","26","39"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-22",,"49","27","27"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-23",,"46","23","27"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-24",,"60","27","46"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-25",,"70","38","45"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-26",,"52","43","43"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-27",,"67","40","63"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-28",,"67","38","47"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-29",,"60","40","44"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-04-30",,"71","37","41"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-01",,"67","33","49"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-02",,"70","34","54"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-03",,"73","44","67"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-04",,"83","44","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-05",,"81","46","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-06",,"76","42","42"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-07",,"73","40","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-08",,"69","42","62"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-09",,"74","46","65"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-10",,"74","51","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-11",,"74","53","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-12",,"61","51","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-13",,"57","50","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-14",,"61","50","53"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-15",,"56","46","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-16",,"66","47","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-17",,"77","49","67"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-18",,"77","53","56"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-19",,"59","42","49"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-20",,"64","44","44"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-21",,"74","43","52"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-22",,"80","49","62"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-23",,"79","53","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-24",,"81","53","67"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-25",,"76","54","67"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-26",,"77","58","62"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-27",,"76","54","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-28",,"78","52","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-29",,"78","52","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-30",,"81","50","73"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-05-31",,"84","54","70"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-01",,"83","53","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-02",,"71","51","60"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-03",,"74","53","54"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-04",,"70","52","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-05",,"76","51","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-06",,"78","53","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-07",,"81","57","74"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-08",,"83","56","73"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-09",,"81","53","70"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-10",,"84","54","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-11",,"76","54","57"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-12",,"67","52","56"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-13",,"66","52","60"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-14",,"74","50","69"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-15",,"82","56","70"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-16",,"77","53","54"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-17",,"65","48","48"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-18",,"76","47","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-19",,"87","59","76"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-20",,"93","61","76"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-21",,"89","64","67"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-22",,"82","59","70"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-23",,"82","59","63"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-24",,"81","53","54"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-25",,"75","50","57"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-26",,"79","55","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-27",,"84","62","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-28",,"87","56","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-29",,"83","56","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-06-30",,"82","55","65"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-01",,"73","54","54"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-02",,"83","54","67"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-03",,"86","58","73"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-04",,"91","61","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-05",,"74","53","53"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-06",,"60","53","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-07",,"74","53","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-08",,"77","58","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-09",,"66","51","53"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-10",,"84","53","74"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-11",,"92","63","78"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-12",,"94","63","75"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-13",,"89","62","75"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-14",,"90","63","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-15",,"82","59","60"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-16",,"87","59","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-17",,"89","60","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-18",,"92","64","76"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-19",,"92","64","72"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-20",,"85","59","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-21",,"68","52","65"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-22",,"85","58","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-23",,"90","57","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-24",,"97","61","75"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-25",,"98","64","77"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-26",,"97","60","81"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-27",,"96","58","81"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-28",,"95","61","78"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-29",,"93","63","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-30",,"91","63","69"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-07-31",,"99","64","76"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-01",,"91","64","77"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-02",,"88","67","79"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-03",,"89","63","72"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-04",,"87","60","75"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-05",,"85","61","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-06",,"80","54","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-07",,"80","55","65"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-08",,"76","52","65"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-09",,"80","53","69"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-10",,"84","58","72"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-11",,"89","55","73"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-12",,"90","60","60"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-13",,"91","58","63"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-14",,"73","48","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-15",,"81","49","70"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-16",,"93","55","73"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-17",,"100","58","72"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-18",,"92","65","77"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-19",,"100","71","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-20",,"94","64","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-21",,"92","60","74"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-22",,"101","63","79"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-23",,"101","60","79"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-24",,"94","67","80"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-25",,"93","67","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-26",,"71","58","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-27",,"83","53","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-28",,"88","59","62"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-29",,"81","54","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-30",,"86","54","75"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-08-31",,"98","54","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-01",,"93","58","76"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-02",,"98","62","62"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-03",,"96","62","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-04",,"93","59","75"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-05",,"88","55","60"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-06",,"72","46","63"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-07",,"84","50","70"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-08",,"89","51","71"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-09",,"91","56","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-10",,"81","52","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-11",,"69","51","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-12",,"71","48","60"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-13",,"79","50","63"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-14",,"81","54","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-15",,"63","50","59"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-16",,"74","45","46"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-17",,"79","44","47"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-18",,"86","47","66"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-19",,"86","54","65"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-20",,"84","50","68"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-21",,"82","52","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-22",,"78","57","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-23",,"71","49","49"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-24",,"71","43","45"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-25",,"75","38","52"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-26",,"83","43","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-27",,"80","47","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-28",,"85","49","62"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-29",,"79","51","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-09-30",,"76","53","53"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-01",,"82","51","64"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-02",,"87","49","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-03",,"85","48","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-04",,"68","39","53"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-05",,"69","47","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-06",,"62","42","45"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-07",,"55","29","29"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-08",,"73","28","38"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-09",,"76","35","47"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-10",,"75","37","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-11",,"80","42","49"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-12",,"74","47","47"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-13",,"47","35","42"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-14",,"48","32","34"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-15",,"53","29","30"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-16",,"64","30","41"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-17",,"72","36","51"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-18",,"82","41","55"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-19",,"68","40","58"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-20",,"79","38","61"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-21",,"80","39","39"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-22",,"73","35","44"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-23",,"75","35","42"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-24",,"77","37","44"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-25",,"62","44","49"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-26",,"64","29","30"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-27",,"33","14","20"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-28",,"40","20","26"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-29",,"26","16","16"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-30",,"32","7","15"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-10-31",,"47","15","24"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-01",,"52","21","30"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-02",,"59","22","40"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-03",,"68","40","54"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-04",,"64","34","34"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-05",,"64","31","44"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-06",,"76","36","47"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-07",,"68","33","57"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-08",,"64","42","50"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-09",,"52","20","42"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-10",,"48","17","42"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-11",,"55","19","20"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-12",,"60","19","38"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-13",,"63","32","50"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-14",,"71","35","56"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-15",,"69","25","43"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-16",,"70","29","49"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-17",,"54","25","36"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-18",,"60","27","27"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-19",,"61","25","39"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-20",,"60","32","40"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-21",,"49","27","38"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-22",,"55","25","52"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-23",,"69","26","34"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-24",,"34","14","15"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-25",,"16","12","12"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-26",,"25","12","25"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-27",,"35","15","23"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-28",,"39","11","34"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-29",,"46","13","26"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-11-30",,"50","18","28"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-12-01",,"36","19","32"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-12-02",,"43","21","34"
"USC00257667","SCOTTSBLUFF 1 E, NE US","2023-12-03",,"42","21","32"
